48.38709677419355,30,14.516129032258064,0,0,0,0,0,53.84615384615385,12,6.461538461538462,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
51.61290322580645,30,15.483870967741936,0,0,0,0,0,65.21739130434783,22,14.347826086956522,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
51.61290322580645,30,15.483870967741936,0,0,0,0,0,65.625,31,20.34375,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
54.83870967741935,30,16.451612903225804,0,1,0,0,0,68.29268292682927,40,27.31707317073171,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
58.06451612903226,30,17.41935483870968,0,3,0,0,0,69.81132075471697,52,36.30188679245283,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
61.29032258064516,30,18.387096774193548,0,2,0,0,0,70.49180327868852,60,42.295081967213115,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
67.74193548387096,30,20.32258064516129,0,2,0,0,0,70,69,48.3,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
74.19354838709677,30,22.258064516129032,0,3,0,0,0,71.62162162162163,73,52.28378378378378,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
77.41935483870968,30,23.225806451612904,0,3,0,0,0,71.42857142857143,83,59.285714285714285,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
80.64516129032258,30,24.193548387096772,0,3,0,0,0,73.5632183908046,86,63.264367816091955,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
80.64516129032258,30,24.193548387096772,0,2,0,0,0,75,91,68.25,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
87.09677419354838,30,26.129032258064516,0,2,0,0,0,77.45098039215686,101,78.22549019607844,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
87.09677419354838,30,26.129032258064516,0,3,0,0,0,66.66666666666666,5,3.333333333333333,Zone 0
0,1,0,0,1,0,0,0,77.45098039215686,102,79,Collection Zone
87.09677419354838,30,26.129032258064516,16.666666666666664,5,0.8333333333333333,0,0,76.92307692307693,12,9.230769230769232,Zone 0
0,1,0,0,1,0,0,0,77.83251231527095,203,158,Collection Zone
87.09677419354838,30,26.129032258064516,20,4,0.8,0,0,83.33333333333334,17,14.166666666666668,Zone 0
0,1,0,0,1,0,0,0,77.96052631578947,304,237,Collection Zone
87.09677419354838,30,26.129032258064516,16.666666666666664,5,0.8333333333333333,0,0,90.32258064516128,30,27.096774193548388,Zone 0
0,1,0,0,1,0,0,0,78.02469135802468,405,316,Collection Zone
87.09677419354838,30,26.129032258064516,25,7,1.75,0,0,90.9090909090909,32,29.09090909090909,Zone 0
0,1,0,0,1,0,0,0,78.06324110671937,506,395,Collection Zone
87.09677419354838,30,26.129032258064516,14.285714285714285,6,0.8571428571428571,0,0,90,39,35.1,Zone 0
0,1,0,0,1,0,0,0,78.08896210873147,607,474,Collection Zone
87.09677419354838,30,26.129032258064516,11.11111111111111,8,0.8888888888888888,0,0,91.83673469387756,48,44.08163265306123,Zone 0
0,1,0,0,1,0,0,0,78.10734463276836,708,553,Collection Zone
87.09677419354838,30,26.129032258064516,12.5,7,0.875,0,0,91.37931034482759,57,52.08620689655173,Zone 0
0,1,0,0,1,0,0,0,78.12113720642769,809,632,Collection Zone
87.09677419354838,30,26.129032258064516,14.285714285714285,6,0.8571428571428571,0,0,91.30434782608695,68,62.086956521739125,Zone 0
0,1,0,0,1,0,0,0,78.13186813186813,910,711,Collection Zone
87.09677419354838,30,26.129032258064516,18.181818181818183,10,1.8181818181818183,0,0,92.40506329113924,78,72.07594936708861,Zone 0
0,1,0,0,1,0,0,0,78.1404549950544,1011,790,Collection Zone
87.09677419354838,30,26.129032258064516,16.666666666666664,11,1.8333333333333333,0,0,91.76470588235294,84,77.08235294117647,Zone 0
0,1,0,0,1,0,0,0,78.14748201438849,1112,869,Collection Zone
87.09677419354838,30,26.129032258064516,15.384615384615385,12,1.8461538461538463,0,0,92.3913043478261,91,84.07608695652173,Zone 0
0,1,0,0,1,0,0,0,78.15333882934871,1213,948,Collection Zone
87.09677419354838,30,26.129032258064516,15.384615384615385,12,1.8461538461538463,0,0,60,4,2.4,Zone 0
0,1,0,0,1,0,0,0,79.21779141104295,1304,1033,Collection Zone
87.09677419354838,30,26.129032258064516,14.285714285714285,13,1.857142857142857,0,0,76.92307692307693,12,9.230769230769232,Zone 0
0,1,0,0,1,0,0,0,80.14336917562724,1395,1118,Collection Zone
90.32258064516128,30,27.096774193548388,13.333333333333334,14,1.8666666666666667,0,0,84.21052631578947,18,15.157894736842104,Zone 0
0,1,0,0,1,0,0,0,80.95558546433378,1486,1203,Collection Zone
90.32258064516128,30,27.096774193548388,20,14,2.8000000000000003,0,0,89.28571428571429,27,24.107142857142858,Zone 0
0,1,0,0,1,0,0,0,81.67406467977172,1577,1288,Collection Zone
90.32258064516128,30,27.096774193548388,20,14,2.8000000000000003,0,0,89.1891891891892,36,32.108108108108105,Zone 0
0,1,0,0,1,0,0,0,82.31414868105516,1668,1373,Collection Zone
90.32258064516128,30,27.096774193548388,15.384615384615385,12,1.8461538461538463,0,0,88.37209302325581,42,37.116279069767444,Zone 0
0,1,0,0,2,0,0,0,82.88800454803867,1759,1458,Collection Zone
90.32258064516128,30,27.096774193548388,16.666666666666664,11,1.8333333333333333,0,0,88.23529411764706,50,44.11764705882353,Zone 0
0,1,0,0,3,0,0,0,83.4054054054054,1850,1543,Collection Zone
